building;[building];;addr:housenumber;name;1;
landuse|raceway|dismantled;[landuse=raceway][dismantled?];x;name;int_name;666;
railway|planned|tunnel;[railway=planned][tunnel?];x;name;int_name;667;
highway|residential|turning_circle;[highway=residential][turning_circle?];x;name;int_name;668;
highway|bridleway|disused;[highway=bridleway][disused?];x;name;int_name;669;
deprecated|deprecated;670;x
highway|pedestrian|disused;[highway=pedestrian][disused?];x;name;int_name;671;
highway|unsurfaced|area;[highway=unsurfaced][area?];x;name;int_name;672;
deprecated|deprecated;673;x
highway|minor|area;[highway=minor][area?];x;name;int_name;674;
highway|track|grade4|permissive;[highway=track][tracktype=grade4][access=permissive];x;name;int_name;675;highway|track|grade4
highway|crossing|zebra;[highway=crossing][crossing=zebra];x;name;int_name;676;
landuse|runway|dismantled;[landuse=runway][dismantled?];x;name;int_name;677;
highway|bridleway|construction;[highway=bridleway][construction?];x;name;int_name;678;
railway|planned|bridge;[railway=planned][bridge?];x;name;int_name;679;
deprecated|deprecated;680;x
highway|crossing|island;[highway=crossing][crossing=island];x;name;int_name;681;
deprecated|deprecated;682;x
deprecated|deprecated;683;x
natural|commercial;684;x
deprecated|deprecated;685;x
natural|vineyard;686;
deprecated|deprecated;687;x
deprecated|deprecated;688;x
deprecated|deprecated;689;x
highway|road|turning_circle;[highway=road][turning_circle?];x;name;int_name;690;
boundary|administrative|country;[boundary=administrative][border_type=country];;name;int_name;691;
deprecated|deprecated;692;x
natural|orchard;693;
natural|retail;694;x
deprecated|deprecated;695;x
natural|cemetery;696;x
deprecated|deprecated;697;x
deprecated|deprecated;698;x
highway|tertiary_link|area;[highway=tertiary_link][area?];x;name;int_name;699;
highway|unsurfaced|tunnel;[highway=unsurfaced][tunnel?];x;name;int_name;700;
highway|secondary_link|area;[highway=secondary_link][area?];x;name;int_name;701;
natural|allotments;702;x
railway|station|subway;[railway=station][transport=subway],[railway=station][station=subway];;name;int_name;703;
amenity|police;704;
amenity|car_rental;705;
amenity|taxi;706;
amenity|marketplace;707;
amenity|nightclub;708;
amenity|embassy;709;
amenity|townhall;710;
barrier|gate;711;
barrier|lift_gate;712;
barrier|stile;713;
barrier|block;714;
barrier|toll_booth;715;
historic|memorial;716;
historic|ruins;717;
historic|monument;718;
historic|castle;719;
historic|archaeological_site;720;
deprecated|deprecated;721;x
man_made|cutline;722;
natural|bay;723;
natural|spring;724;
railway|platform;725;
shop|clothes;[shop=clothes],[shop=fashion];;name;int_name;726;
shop|car_repair;727;
shop|car;728;
shop|kiosk;729;
sport|multi;730;
sport|golf;[sport=golf],[sport=miniature_golf];;name;int_name;731;
sport|skiing;732;
tourism|museum;733;
tourism|guest_house;734;
tourism|motel;735;
boundary|administrative|4|state;[boundary=administrative][admin_level=4][border_type=state];;name;int_name;736;
place|state|USA;[place=state][addr:country=US],[place=state][is_in=USA],[place=state][is_in:country=USA],[place=state][is_in:country_code=us];;name;int_name;737;
building|address;[addr:housenumber][addr:street];;addr:housenumber;name;738;
amenity|parking|no-access;[amenity=parking][access=no];;name;int_name;739;
deprecated|deprecated;740;x
deprecated|deprecated;741;x
deprecated|deprecated;742;x
deprecated|deprecated;743;x
deprecated|deprecated;744;x
deprecated|deprecated;745;x
deprecated|deprecated;746;x
deprecated|deprecated;747;x
deprecated|deprecated;748;x
deprecated|deprecated;749;x
deprecated|deprecated;750;x
deprecated|deprecated;751;x
deprecated|deprecated;752;x
deprecated|deprecated;753;x
deprecated|deprecated;754;x
deprecated|deprecated;755;x
deprecated|deprecated;756;x
deprecated|deprecated;757;x
deprecated|deprecated;758;x
deprecated|deprecated;759;x
deprecated|deprecated;760;x
deprecated|deprecated;761;x
deprecated|deprecated;762;x
deprecated|deprecated;763;x
deprecated|deprecated;764;x
deprecated|deprecated;765;x
deprecated|deprecated;766;x
deprecated|deprecated;767;x
deprecated|deprecated;768;x
deprecated|deprecated;769;x
deprecated|deprecated;770;x
deprecated|deprecated;771;x
deprecated|deprecated;772;x
highway|ford|cycleway;[highway=ford][cycleway];x;name;int_name;773;
highway|living_street|disused;[highway=living_street][disused?];x;name;int_name;774;
deprecated|deprecated;775;x
deprecated|deprecated;776;x
deprecated|deprecated;777;x
deprecated|deprecated;778;x
deprecated|deprecated;779;x
deprecated|deprecated;780;x
deprecated|deprecated;781;x
deprecated|deprecated;782;x
deprecated|deprecated;783;x
deprecated|deprecated;784;x
deprecated|deprecated;785;x
deprecated|deprecated;786;x
deprecated|deprecated;787;x
deprecated|deprecated;788;x
deprecated|deprecated;789;x
deprecated|deprecated;790;x
deprecated|deprecated;791;x
deprecated|deprecated;792;x
deprecated|deprecated;793;x
deprecated|deprecated;794;x
deprecated|deprecated;795;x
deprecated|deprecated;796;x
deprecated|deprecated;797;x
deprecated|deprecated;798;x
deprecated|deprecated;799;x
deprecated|deprecated;800;x
deprecated|deprecated;801;x
deprecated|deprecated;802;x
deprecated|deprecated;803;x
deprecated|deprecated;804;x
highway|raceway|dismantled;[highway=raceway][dismantled?];x;name;int_name;805;
highway|road|cycleway;[highway=road][cycleway];x;name;int_name;806;
deprecated|deprecated;807;x
deprecated|deprecated;808;x
deprecated|deprecated;809;x
deprecated|deprecated;810;x
deprecated|deprecated;811;x
deprecated|deprecated;812;x
deprecated|deprecated;813;x
deprecated|deprecated;814;x
deprecated|deprecated;815;x
deprecated|deprecated;816;x
deprecated|deprecated;817;x
deprecated|deprecated;818;x
deprecated|deprecated;819;x
deprecated|deprecated;820;x
highway|track|grade3|no-access;[highway=track][tracktype=grade3][access=no];x;name;int_name;821;highway|track|grade3
highway|track|grade4|no-access;[highway=track][tracktype=grade4][access=no];x;name;int_name;822;highway|track|grade4
highway|track|grade5|no-access;[highway=track][tracktype=grade5][access=no];x;name;int_name;823;highway|track|grade5
highway|track|no-access;[highway=track][access=no];;name;int_name;824;
highway|track|race;[highway=raceway];x;name;int_name;825;
deprecated|deprecated;826;x
deprecated|deprecated;827;x
deprecated|deprecated;828;x
deprecated|deprecated;829;x
deprecated|deprecated;830;x
deprecated|deprecated;831;x
deprecated|deprecated;832;x
deprecated|deprecated;833;x
deprecated|deprecated;834;x
deprecated|deprecated;835;x
deprecated|deprecated;836;x
deprecated|deprecated;837;x
deprecated|deprecated;838;x
deprecated|deprecated;839;x
deprecated|deprecated;840;x
landuse|conservation|destination;[landuse=conservation][access=destination];x;name;int_name;841;
landuse|conservation|no-access;[landuse=conservation][access=no];x;name;int_name;842;
landuse|conservation|permissive;[landuse=conservation][access=permissive];x;name;int_name;843;
landuse|scrub|coniferous;[landuse=scrub][wood=coniferous];x;name;int_name;844;
landuse|scrub|mixed;[landuse=scrub][wood=mixed];x;name;int_name;845;
leisure|dog_park|tennis;[leisure=dog_park][sport=tennis];x;name;int_name;846;
leisure|park|no-access;[leisure=park][access=no];;name;int_name;847;
leisure|playing_fields|tennis;[leisure=playing_fields][sport=tennis];x;name;int_name;848;
leisure|recreation_ground|private;[leisure=recreation_ground][access=private];x;name;int_name;849;leisure|recreation_ground
leisure|recreation_ground|no-access;[leisure=recreation_ground][access=no];x;name;int_name;850;leisure|recreation_ground
deprecated|deprecated;851;x
deprecated|deprecated;852;x
deprecated|deprecated;853;x
deprecated|deprecated;854;x
deprecated|deprecated;855;x
mapswithme|grid;856;
natural|farmyard;857;x
natural|garages;858;x
natural|greenfield;859;x
natural|greenhouse_horticulture;860;landuse|greenhouse_horticulture
natural|salt_pond;861;
natural|street;862;x
railway|incline|bridge;[railway=incline][bridge?];;name;int_name;863;
railway|siding|tunnel;[railway=siding][tunnel?];;name;int_name;864;
railway|yard|tunnel;[railway=yard][tunnel?];;name;int_name;865;
area:highway|footway;866;
deprecated|deprecated;867;x
area:highway|residential;868;
area:highway|secondary;869;
area:highway|tertiary;870;
area:highway|primary;871;
deprecated|deprecated;872;x
area:highway|pedestrian;873;
area:highway|unclassified;874;
deprecated|deprecated;875;x
deprecated|deprecated;876;x
area:highway|cycleway;877;
area:highway|track;878;
area:highway|motorway;879;
area:highway|trunk;880;
area:highway|residental;881;x
entrance;[entrance];;ref;addr:flats;882;
deprecated|deprecated;883;x
highway|proposed;884;
tourism|artwork;885;
railway|subway|red;[railway=subway][colour=red];;name;int_name;886;
railway|subway|blue;[railway=subway][colour=blue];;name;int_name;887;
railway|subway|orange;[railway=subway][colour=orange];;name;int_name;888;
railway|subway|green;[railway=subway][colour=green];;name;int_name;889;
railway|subway|brown;[railway=subway][colour=brown];;name;int_name;890;
railway|subway|yellow;[railway=subway][colour=yellow];;name;int_name;891;
railway|subway|purple;[railway=subway][colour=purple];;name;int_name;892;
railway|station|subway|red;[railway=station][transport=subway][colour=red],[railway=station][station=subway][colour=red];;name;int_name;893;
railway|station|subway|blue;[railway=station][transport=subway][colour=blue],[railway=station][station=subway][colour=blue];;name;int_name;894;
railway|station|subway|orange;[railway=station][transport=subway][colour=orange],[railway=station][station=subway][colour=orange];;name;int_name;895;
railway|station|subway|green;[railway=station][transport=subway][colour=green],[railway=station][station=subway][colour=green];;name;int_name;896;
railway|station|subway|brown;[railway=station][transport=subway][colour=brown],[railway=station][station=subway][colour=brown];;name;int_name;897;
railway|station|subway|yellow;[railway=station][transport=subway][colour=yellow],[railway=station][station=subway][colour=yellow];;name;int_name;898;
railway|station|subway|purple;[railway=station][transport=subway][colour=purple],[railway=station][station=subway][colour=purple];;name;int_name;899;
railway|subway|darkgreen;[railway=subway][colour=darkgreen];;name;int_name;900;
railway|station|subway|darkgreen;[railway=station][transport=subway][colour=darkgreen],[railway=station][station=subway][colour=darkgreen];;name;int_name;901;
railway|subway|gray;[railway=subway][colour=gray];;name;int_name;902;
railway|station|subway|gray;[railway=station][transport=subway][colour=gray],[railway=station][station=subway][colour=gray];;name;int_name;903;
railway|subway|lightblue;[railway=subway][colour=lightblue];;name;int_name;904;
railway|station|subway|lightblue;[railway=station][transport=subway][colour=lightblue],[railway=station][station=subway][colour=lightblue];;name;int_name;905;
railway|subway|lightgreen;[railway=subway][colour=lightgreen];;name;int_name;906;
railway|station|subway|lightgreen;[railway=station][transport=subway][colour=lightgreen],[railway=station][station=subway][colour=lightgreen];;name;int_name;907;
railway|subway|violet;[railway=subway][colour=violet];;name;int_name;908;
railway|station|subway|violet;[railway=station][transport=subway][colour=violet],[railway=station][station=subway][colour=violet];;name;int_name;909;
railway|subway|grey;[railway=subway][colour=grey];;name;int_name;910;
railway|station|subway|grey;[railway=station][transport=subway][colour=grey],[railway=station][station=subway][colour=grey];;name;int_name;911;
historic|ship;912;
marking|sport;[marking=sport][!colour];x;name;int_name;913;
marking|sport|white;[marking=sport][colour=white];x;name;int_name;914;
marking|sport|red;[marking=sport][colour=red];x;name;int_name;915;
marking|sport|black;[marking=sport][colour=black];x;name;int_name;916;
marking|sport|blue;[marking=sport][colour=blue];x;name;int_name;917;
shop|mall;918;
shop|doityourself;919;
place|sea;920;
place|ocean;921;
natural|cliff;922;
shop|butcher;923;
shop|florist;924;
shop|bicycle;925;
shop|alcohol;926;
shop|books;927;
shop|electronics;928;
shop|shoes;929;
shop|department_store;930;
shop|hardware;931;
shop|jewelry;932;
shop|chemist;933;
shop|optician;934;
shop|garden_centre;935;
shop|gift;936;
shop|computer;937;
shop|mobile_phone;938;
shop|greengrocer;939;
shop|beverages;940;
shop|toys;941;
shop|confectionery;942;
shop;[shop?];;name;int_name;943;
hwtag|lit;944;
office|company;945;
office|telecommunication;946;
office|government;947;
office|estate_agent;948;
office|lawyer;949;
office;[office];;name;int_name;950;
landuse|residential|rural;[landuse=residential][residential=rural];;name;int_name;951;
landuse|residential|urban;[landuse=residential][residential=urban];;name;int_name;952;
amenity|ferry_terminal;953;
amenity;[amenity];;name;int_name;954;
shop|furniture;955;
deprecated|deprecated;956;x
natural|waterfall;957;waterway|waterfall
waterway|waterfall;958;
railway|proposed;959;
amenity|casino;960;
amenity|brothel;961;
place|neighbourhood;962;
place|isolated_dwelling;963;
historic|wayside_cross;964;
historic|wayside_shrine;965;
historic|boundary_stone;966;
historic|citywalls;967;
historic|tomb;968;
natural|rock;969;
natural|bare_rock;970;
natural|tree_row;971;
natural|cape;972;
craft|carpenter;973;
craft|shoemaker;974;
craft|photographer;975;
craft|electrician;976;
craft|tailor;977;
craft|plumber;978;
craft|brewery;979;
craft|metal_construction;980;
craft|hvac;981;
craft|painter;982;
craft|gardener;983;
internet_access;[internet_access];;name;int_name;984;
internet_access|wlan;985;
amenity|waste_disposal;986;
amenity|bbq;987;
deprecated|deprecated;988;x
route|ferry|motorcar;[route=ferry][motorcar];;name;int_name;989;
junction|roundabout;990;
highway|speed_camera;991;
shop|beauty;992;
shop|sports;993;
route|ferry|motor_vehicle;[route=ferry][motor_vehicle];;name;int_name;994;
railway|rail|motor_vehicle;[railway=rail][motor_vehicle];;name;int_name;995;
hwtag|nofoot;996;
place|city|capital|2;[place=city][capital=2],[place=city][capital?][admin_level=2];;name;int_name;997;
place|city|capital|3;[place=city][capital=3],[place=city][capital?][admin_level=3];;name;int_name;998;
place|city|capital|4;[place=city][capital=4],[place=city][capital?][admin_level=4];;name;int_name;999;
place|city|capital|5;[place=city][capital=5],[place=city][capital?][admin_level=5];;name;int_name;1000;
place|city|capital|6;[place=city][capital=6],[place=city][capital?][admin_level=6];;name;int_name;1001;
place|city|capital|7;[place=city][capital=7],[place=city][capital?][admin_level=7];;name;int_name;1002;
place|city|capital|8;[place=city][capital=8],[place=city][capital?][admin_level=8];;name;int_name;1003;
place|city|capital|9;[place=city][capital=9],[place=city][capital?][admin_level=9];;name;int_name;1004;
place|city|capital|10;[place=city][capital=10],[place=city][capital?][admin_level=10];;name;int_name;1005;
place|city|capital|11;[place=city][capital=11],[place=city][capital?][admin_level=11];;name;int_name;1006;
hwtag|yesfoot;1007;
public_transport|platform;1008;
deprecated|deprecated;1009;x
aeroway|aerodrome|international;[aeroway=aerodrome][aerodrome=international];;name;int_name;1010;
railway|station|light_rail;[railway=station][station=light_rail],[railway=station][transport=light_rail];;name;int_name;1011;
railway|station|monorail;[railway=station][station=monorail],[railway=station][transport=monorail];;name;int_name;1012;
railway|station|subway|london;[railway=station][transport=subway][city=london],[railway=station][station=subway][city=london];;name;int_name;1013;
railway|station|subway|newyork;[railway=station][transport=subway][city=newyork],[railway=station][station=subway][city=newyork];;name;int_name;1014;
railway|station|subway|moscow;[railway=station][transport=subway][city=moscow],[railway=station][station=subway][city=moscow];;name;int_name;1015;
railway|station|subway|berlin;[railway=station][transport=subway][city=berlin],[railway=station][station=subway][city=berlin];;name;int_name;1016;
railway|station|subway|minsk;[railway=station][transport=subway][city=minsk],[railway=station][station=subway][city=minsk];;name;int_name;1017;
railway|station|subway|kiev;[railway=station][transport=subway][city=kiev],[railway=station][station=subway][city=kiev];;name;int_name;1018;
railway|station|subway|barcelona;[railway=station][transport=subway][city=barcelona],[railway=station][station=subway][city=barcelona];;name;int_name;1019;
railway|station|subway|paris;[railway=station][transport=subway][city=paris],[railway=station][station=subway][city=paris];;name;int_name;1020;
railway|station|subway|madrid;[railway=station][transport=subway][city=madrid],[railway=station][station=subway][city=madrid];;name;int_name;1021;
railway|station|subway|roma;[railway=station][transport=subway][city=roma],[railway=station][station=subway][city=roma];;name;int_name;1022;
railway|station|subway|spb;[railway=station][transport=subway][city=spb],[railway=station][station=subway][city=spb];;name;int_name;1023;
railway|subway_entrance|london;[railway=subway_entrance][city=london];;name;int_name;1024;
railway|subway_entrance|newyork;[railway=subway_entrance][city=newyork];;name;int_name;1025;
railway|subway_entrance|moscow;[railway=subway_entrance][city=moscow];;name;int_name;1026;
railway|subway_entrance|berlin;[railway=subway_entrance][city=berlin];;name;int_name;1027;
railway|subway_entrance|minsk;[railway=subway_entrance][city=minsk];;name;int_name;1028;
railway|subway_entrance|kiev;[railway=subway_entrance][city=kiev];;name;int_name;1029;
railway|subway_entrance|barcelona;[railway=subway_entrance][city=barcelona];;name;int_name;1030;
railway|subway_entrance|paris;[railway=subway_entrance][city=paris];;name;int_name;1031;
railway|subway_entrance|madrid;[railway=subway_entrance][city=madrid];;name;int_name;1032;
railway|subway_entrance|roma;[railway=subway_entrance][city=roma];;name;int_name;1033;
railway|subway_entrance|spb;[railway=subway_entrance][city=spb];;name;int_name;1034;
aerialway|drag_lift;1035;
amenity|dentist;1036;
amenity|clinic;1037;
barrier|entrance;1038;
barrier|border_control;1039;
shop|laundry;1040;
amenity|vending_machine|parking_tickets;[amenity=vending_machine][vending=parking_tickets];;name;int_name;1041;
amenity|vending_machine|public_transport_tickets;[amenity=vending_machine][vending=public_transport_tickets];;name;int_name;1042;
building:part;[building:part];;name;int_name;1043;
amenity|place_of_worship|christian;[amenity=place_of_worship][religion=christian];;name;int_name;1044;
amenity|place_of_worship|muslim;[amenity=place_of_worship][religion=muslim];;name;int_name;1045;
amenity|place_of_worship|buddhist;[amenity=place_of_worship][religion=buddhist];;name;int_name;1046;
amenity|place_of_worship|hindu;[amenity=place_of_worship][religion=hindu];;name;int_name;1047;
amenity|place_of_worship|shinto;[amenity=place_of_worship][religion=shinto];;name;int_name;1048;
amenity|place_of_worship|jewish;[amenity=place_of_worship][religion=jewish];;name;int_name;1049;
amenity|place_of_worship|taoist;[amenity=place_of_worship][religion=taoist];;name;int_name;1050;
man_made|water_tower;1051;
highway|world_level;1052;
highway|world_towns_level;1053;
building|train_station;1054;
route|shuttle_train;1055;
shop|copyshop;1056;
shop|photo;1057;
shop|travel_agency;1058;
office|travel_agent;1059;shop|travel_agency
shop|outdoor;1060;
shop|tailor;1061;craft|tailor
shop|estate_agent;1062;office|estate_agent
shop|dry_cleaning;1063;
shop|tyres;1064;
deprecated|deprecated;1065;x
amenity|car_wash;1066;
amenity|veterinary;1067;
amenity|charging_station;1068;
amenity|childcare;1069;
deprecated|deprecated;1070;x
amenity|bicycle_parking;1071;
amenity|community_centre;1072;
amenity|courthouse;1073;
amenity|vending_machine|cigarettes;[amenity=vending_machine][vending=cigarettes];;name;int_name;1074;
amenity|vending_machine|drinks;[amenity=vending_machine][vending=drinks];;name;int_name;1075;
amenity|waste_basket;1076;
building|garage;[building=garage],[building=yes][garage];;addr:housenumber;name;1077;
building|garages;1078;building|garage
emergency|phone;1079;
highway|rest_area;1080;
highway|traffic_signals;1081;
leisure|fitness_centre;1082;
leisure|sports_centre|fitness;[leisure=sports_centre][sport=fitness];x;name;int_name;1083;leisure|fitness_centre
amenity|gym;1084;leisure|fitness_centre
leisure|sauna;1085;
amenity|sauna;1086;leisure|sauna
man_made|chimney;1087;
man_made|tower;1088;
man_made|water_well;1089;
deprecated|deprecated;1090;x
shop|bookmaker;1091;
shop|car_repair|tyres;[shop=car_repair][service=tyres];;name;int_name;1092;
shop|cosmetics;1093;
shop|pet;1094;
shop|seafood;1095;
shop|ticket;1096;
shop|wine;1097;
tourism|chalet;1098;
tourism|information|board;[tourism=information][information=board];;name;int_name;1099;
tourism|information|map;[tourism=information][information=map];;name;int_name;1100;
tourism|information|office;[tourism=information][information=office];x;name;int_name;1101;tourism|information|office
traffic_calming|bump;1102;
traffic_calming|hump;1103;
shop|car_parts;1104;
leisure|sports_centre|climbing;[leisure=sports_centre][sport=climbing];;name;int_name;1105;
leisure|sports_centre|shooting;[leisure=sports_centre][sport=shooting];;name;int_name;1106;
leisure|sports_centre|swimming;[leisure=sports_centre][sport=swimming];;name;int_name;1107;
leisure|sports_centre|yoga;[leisure=sports_centre][sport=yoga];;name;int_name;1108;
amenity|public_bookcase;1109;
tourism|apartment;1110;
tourism|resort;1111;
sponsored;[sponsored];;name;int_name;1112;
sponsored|booking;1113;
hwtag|nobicycle;1114;
hwtag|yesbicycle;1115;
hwtag|bidir_bicycle;1116;
psurface|paved_good;1117;
psurface|paved_bad;1118;
psurface|unpaved_good;1119;
psurface|unpaved_bad;1120;
wheelchair|yes;1121;
wheelchair|no;1122;
wheelchair|limited;1123;
building|has_parts;1124;
olympics|transport_airport;1125;
olympics|transport_railway;1126;
olympics|transport_boat;1127;
olympics|transport_bus;1128;
olympics|transport_tram;1129;
olympics|transport_cable;1130;
olympics|transport_subway;1131;
olympics|official_building;1132;
olympics|attraction;1133;
olympics|live_site;1134;
olympics|stadium_main;1135;
olympics|stadium;1136;
olympics|water_sport;1137;
olympics|bike_sport;1138;
sponsored|opentable;1139;
sponsored|banner|lamoda_ru;1140;x
sponsored|banner|lamoda_ua;1141;x
sponsored|banner|deliveryclub;1142;x
sponsored|banner|tutu;1143;x
sponsored|banner|geerbest_uk;1144;x
sponsored|banner|rentalcars;1145;x
sponsored|banner|viator;1146;x
sponsored|banner|geerbest_de;1147;x
sponsored|banner|geerbest_fr;1148;x
sponsored|banner|raileurope;1149;x
hwtag|yescar;1150;
hwtag|nocar;1151;
tourism|gallery;1152;
historic|fort;1153;
shop|coffee;1154;
shop|tea;1155;
sponsored|thor;1156;x
sponsored|viator;1157;x
hwtag|toll;1158;
amenity|arts_centre;1159;
amenity|biergarten;1160;
amenity|driving_school;1161;
amenity|food_court;1162;
amenity|ice_cream;1163;
amenity|internet_cafe;1164;
amenity|motorcycle_parking;1165;
amenity|nursing_home;1166;
amenity|payment_terminal;1167;
amenity|prison;1168;
amenity|shower;1169;
amenity|water_point;1170;
emergency|defibrillator;1171;
emergency|fire_hydrant;1172;
highway|services;1173;
leisure|fitness_station;1174;
leisure|ice_rink;1175;
leisure|marina;1176;
deprecated|deprecated;1177;x
man_made|surveillance;1178;
man_made|water_tap;1179;
man_made|works;1180;
office|insurance;1181;
office|ngo;1182;
shop|chocolate;1183;
shop|erotic;1184;
shop|estate_agent;1185;office|estate_agent
shop|fabric;1186;
shop|funeral_directors;1187;
shop|massage;1188;
shop|motorcycle;1189;
shop|music;1190;
shop|musical_instrument;1191;
shop|newsagent;1192;
shop|pawnbroker;1193;
shop|stationery;1194;
shop|tattoo;1195;
shop|variety_store;1196;
shop|video;1197;
tourism|theme_park;1198;
tourism|wilderness_hut;1199;
sponsored|cian;1200;x
sponsored|holiday;1201;
leisure|resort;1202;tourism|resort
sponsored|partner1;1203;
sponsored|partner2;1204;
sponsored|partner3;1205;
sponsored|partner4;1206;
sponsored|partner5;1207;
event|fc2018;1208;x
event|fc2018_city;1209;x
shop|money_lender;1210;
sponsored|partner6;1211;
sponsored|partner7;1212;
sponsored|partner8;1213;
sponsored|partner9;1214;
sponsored|partner10;1215;
sponsored|partner11;1216;
sponsored|partner12;1217;
sponsored|partner13;1218;
sponsored|partner14;1219;
sponsored|partner15;1220;
sponsored|partner16;1221;
sponsored|partner17;1222;
sponsored|partner18;1223;
sponsored|partner19;1224;
sponsored|partner20;1225;
place|square;1226;
tourism|artwork|architecture;[tourism=artwork][artwork_type=architecture],[tourism=artwork][type=architecture];;name;int_name;1227;
tourism|artwork|sculpture;[tourism=artwork][artwork_type=sculpture],[tourism=artwork][type=sculpture];;name;int_name;1228;
tourism|artwork|statue;[tourism=artwork][artwork_type=statue],[tourism=artwork][type=statue];;name;int_name;1229;
tourism|artwork|painting;[tourism=artwork][artwork_type=painting],[tourism=artwork][type=painting];;name;int_name;1230;
historic|memorial|sculpture;[historic=memorial][memorial=sculpture],[historic=memorial][memorial:type=sculpture];;name;int_name;1231;
historic|memorial|statue;[historic=memorial][memorial=statue],[historic=memorial][memorial:type=statue];;name;int_name;1232;
historic|memorial|plaque;[historic=memorial][memorial=plaque],[historic=memorial][memorial:type=plaque];;name;int_name;1233;
historic|castle|defensive;[historic=castle][castle_type=defensive];;name;int_name;1234;
historic|castle|stately;[historic=castle][castle_type=stately];;name;int_name;1235;
tourism|attraction|animal;[tourism=attraction][attraction=animal];;name;int_name;1236;
tourism|attraction|specified;[tourism=attraction][attraction=specified];;name;int_name;1237;
cuisine|regional;1238;
cuisine|pizza;1239;
cuisine|burger;1240;
cuisine|italian;1241;
cuisine|chinese;1242;
cuisine|coffee_shop;1243;
cuisine|sandwich;1244;
cuisine|german;1245;
cuisine|japanese;1246;
cuisine|kebab;1247;
cuisine|mexican;1248;
cuisine|indian;1249;
cuisine|american;1250;
cuisine|french;1251;
cuisine|ice_cream;1252;
cuisine|asian;1253;
cuisine|chicken;1254;
cuisine|greek;1255;
cuisine|thai;1256;
cuisine|international;1257;
cuisine|sushi;1258;
cuisine|fish_and_chips;1259;
cuisine|turkish;1260;
cuisine|seafood;1261;
cuisine|steak_house;1262;
cuisine|spanish;1263;
cuisine|fish;1264;
cuisine|vietnamese;1265;
cuisine|noodles;1266;
cuisine|vegetarian;1267;
cuisine|korean;1268;
cuisine|friture;1269;
cuisine|barbecue;1270;
cuisine|bavarian;1271;
cuisine|ramen;1272;
cuisine|italian_pizza;1273;
cuisine|mediterranean;1274;
cuisine|donut;1275;
cuisine|beef_bowl;1276;
cuisine|cake;1277;
cuisine|crepe;1278;
cuisine|heuriger;1279;
cuisine|lebanese;1280;
cuisine|local;1281;
cuisine|curry;1282;
cuisine|filipino;1283;
cuisine|russian;1284;
cuisine|breakfast;1285;
cuisine|tapas;1286;
cuisine|bagel;1287;
cuisine|pasta;1288;
cuisine|buschenschank;1289;
cuisine|sausage;1290;
cuisine|portuguese;1291;
cuisine|grill;1292;
cuisine|pancake;1293;
cuisine|malagasy;1294;
cuisine|polish;1295;
cuisine|diner;1296;
cuisine|african;1297;
cuisine|georgian;1298;
cuisine|croatian;1299;
cuisine|arab;1300;
cuisine|balkan;1301;
cuisine|brazilian;1302;
cuisine|caribbean;1303;
cuisine|austrian;1304;
cuisine|vegan;1305;
cuisine|argentinian;1306;
cuisine|persian;1307;
cuisine|soba;1308;
cuisine|malaysian;1309;
cuisine|indonesian;1310;
cuisine|ethiopian;1311;
cuisine|deli;1312;
cuisine|irish;1313;
cuisine|hungarian;1314;
cuisine|lao;1315;
cuisine|hotdog;1316;
cuisine|oriental;1317;
cuisine|savory_pancakes;1318;
cuisine|moroccan;1319;
cuisine|peruvian;1320;
cuisine|fine_dining;1321;
cuisine|tea;1322;
natural|geyser;1323;
sponsored|promo_catalog;1324;
natural|hot_spring;1325;
amenity|parking_space;1326;
amenity|parking_space|underground;[amenity=parking_space][parking=underground];;name;int_name;1327;
amenity|parking_space|private;[amenity=parking_space][access=private];;name;int_name;1328;
amenity|parking_space|permissive;[amenity=parking_space][access=permissive];;name;int_name;1329;
landuse|churchyard;1330;
isoline|step_1000;1331;
isoline|step_500;1332;
isoline|step_100;1333;
isoline|step_50;1334;
isoline|step_10;1335;
isoline|zero;1336;
complex_entry;[complex_entry];;name;int_name;1337;
